gesture,run,iteration,label,S11_0,S11_1,S11_2,S11_3,S11_4,S11_5,S11_6,S11_7,S11_8,S11_9,S11_10,S11_11,S11_12,S11_13,S11_14,S11_15,S11_16,S11_17,S11_18,S11_19,S11_20,S11_21,S11_22,S11_23,S11_24,S11_25,S11_26,S11_27,S11_28,S11_29,S11_30,S11_31,S11_32,S11_33,S11_34,S11_35,S11_36,S11_37,S11_38,S11_39,S11_40,S11_41,S11_42,S11_43,S11_44,S11_45,S11_46,S11_47,S11_48,S11_49,S11_50,S11_51,S11_52,S11_53,S11_54,S11_55,S11_56,S11_57,S11_58,S11_59,S11_60,S11_61,S11_62,S11_63,S11_64,S11_65,S11_66,S11_67,S11_68,S11_69,S11_70,S11_71,S11_72,S11_73,S11_74,S11_75,S11_76,S11_77,S11_78,S11_79,S11_80,S11_81,S11_82,S11_83,S11_84,S11_85,S11_86,S11_87,S11_88,S11_89,S11_90,S11_91,S11_92,S11_93,S11_94,S11_95,S11_96,S11_97,S11_98,S11_99,S21_0,S21_1,S21_2,S21_3,S21_4,S21_5,S21_6,S21_7,S21_8,S21_9,S21_10,S21_11,S21_12,S21_13,S21_14,S21_15,S21_16,S21_17,S21_18,S21_19,S21_20,S21_21,S21_22,S21_23,S21_24,S21_25,S21_26,S21_27,S21_28,S21_29,S21_30,S21_31,S21_32,S21_33,S21_34,S21_35,S21_36,S21_37,S21_38,S21_39,S21_40,S21_41,S21_42,S21_43,S21_44,S21_45,S21_46,S21_47,S21_48,S21_49,S21_50,S21_51,S21_52,S21_53,S21_54,S21_55,S21_56,S21_57,S21_58,S21_59,S21_60,S21_61,S21_62,S21_63,S21_64,S21_65,S21_66,S21_67,S21_68,S21_69,S21_70,S21_71,S21_72,S21_73,S21_74,S21_75,S21_76,S21_77,S21_78,S21_79,S21_80,S21_81,S21_82,S21_83,S21_84,S21_85,S21_86,S21_87,S21_88,S21_89,S21_90,S21_91,S21_92,S21_93,S21_94,S21_95,S21_96,S21_97,S21_98,S21_99
PalmarPinch,0,10,0,0.75154465,0.7423957,0.7362136,0.728792,0.72802883,0.72413415,0.71971256,0.7155583,0.71658766,0.71372914,0.71783113,0.71642095,0.7148178,0.71805406,0.71851087,0.72001296,0.72169733,0.71708643,0.71772254,0.7078516,0.7074153,0.70393556,0.6943027,0.68373984,0.67429537,0.66277236,0.653012,0.63902915,0.6283804,0.6163015,0.606887,0.5949931,0.58252966,0.5688548,0.5605126,0.5498143,0.54535264,0.53223777,0.52106863,0.51386875,0.5038261,0.49342194,0.48275876,0.47151375,0.45846516,0.44356033,0.4291891,0.4124913,0.39346766,0.37236744,0.35028547,0.3284238,0.30281106,0.278492,0.25156245,0.22548018,0.19831638,0.17116943,0.14340551,0.11541679,0.090515025,0.06492543,0.041697584,0.029174669,0.038232632,0.057980347,0.08173106,0.10515023,0.12797472,0.15217869,0.17381337,0.19725138,0.21743366,0.24026625,0.25984478,0.28149515,0.3024122,0.3233138,0.34488297,0.3659749,0.39123914,0.41439977,0.43700066,0.45816782,0.47992906,0.49945772,0.5182209,0.5385205,0.5572793,0.57441914,0.58534527,0.60136783,0.6087252,0.61847687,0.625894,0.62815714,0.6335724,0.6347693,0.64048785,0.64560753,0.0035567707,0.003599542,0.0036479014,0.0036511484,0.0036840842,0.0038374418,0.0039086645,0.004020643,0.0041616536,0.004330406,0.004543549,0.004795672,0.005025983,0.005396622,0.005694594,0.005936711,0.006339473,0.006821691,0.0072068432,0.0074767685,0.007964014,0.008315091,0.008619137,0.009015299,0.009381797,0.009718418,0.009925855,0.010170276,0.010439357,0.010570057,0.010807797,0.011009621,0.011307823,0.0115500055,0.011965503,0.0123626245,0.012898079,0.013493732,0.01405966,0.014866445,0.0154245,0.016175723,0.017093461,0.017882908,0.018701341,0.019425923,0.020402139,0.02141973,0.022448735,0.023375165,0.024228312,0.025194854,0.025839776,0.026653321,0.027111236,0.02760695,0.027738275,0.027833194,0.027696028,0.027894469,0.027986914,0.028229464,0.028253065,0.028494898,0.028772773,0.028993491,0.0289731,0.028864061,0.0285655,0.028111443,0.02732791,0.026304496,0.0252376,0.023972437,0.022901785,0.021823617,0.020741574,0.019916972,0.01902213,0.018208599,0.017485222,0.016779313,0.016018955,0.015076906,0.013992922,0.012876384,0.011565894,0.010422264,0.009360544,0.008350518,0.0075505124,0.006940485,0.0063318377,0.006043241,0.005735917,0.0056682588,0.005769814,0.0057287714,0.005887069,0.0059456383
PalmarPinch,0,11,0,0.75212306,0.7420118,0.7365553,0.7288885,0.7291669,0.72359145,0.71568465,0.7158937,0.71488386,0.7122924,0.72002584,0.71688986,0.7177581,0.7201531,0.71945554,0.72226226,0.72468776,0.7193478,0.72048265,0.7111364,0.71139914,0.70535505,0.6934474,0.6877133,0.6746587,0.6637418,0.65564114,0.64122635,0.63113564,0.6173831,0.6060891,0.5932638,0.58358693,0.57170284,0.5630265,0.5530477,0.5443214,0.53506356,0.52552986,0.512803,0.5053652,0.4959194,0.48369047,0.47362897,0.4598407,0.4449358,0.42870614,0.41317597,0.3936104,0.37233156,0.3524282,0.32863525,0.30309793,0.27692428,0.25103438,0.22495121,0.19762082,0.17008209,0.1439177,0.11425046,0.08856598,0.062441595,0.041091643,0.028164549,0.037780434,0.059635777,0.082022905,0.10511295,0.12795426,0.15099505,0.17378682,0.19599749,0.21560584,0.23940451,0.2610944,0.28107086,0.3030036,0.3225425,0.3450006,0.36634004,0.3898096,0.4116806,0.43585044,0.46025565,0.47841603,0.5003052,0.5196299,0.5387725,0.5564003,0.57408035,0.5861727,0.6003993,0.60646033,0.6188302,0.6214906,0.6287038,0.6339918,0.6335539,0.64017516,0.6467778,0.0038163757,0.0038144956,0.0038672525,0.0039100614,0.0039787334,0.0039733574,0.0040545315,0.004166915,0.004345353,0.0044721286,0.0047398848,0.0049150237,0.0052137235,0.005501992,0.0058067106,0.0060797846,0.0064587286,0.00689306,0.0072285426,0.007522153,0.008235697,0.008444997,0.008844608,0.009394111,0.009681851,0.009981373,0.010144776,0.010377167,0.010693553,0.010836768,0.01100549,0.0112259835,0.011417773,0.011806266,0.012054854,0.012557992,0.013023773,0.013698895,0.01420185,0.0148453945,0.015386357,0.01615423,0.017043699,0.017819816,0.01863738,0.019292494,0.020170847,0.02115435,0.022055496,0.022962129,0.023877727,0.024600182,0.025310287,0.026128907,0.026502319,0.026945597,0.027153919,0.027203793,0.027158182,0.027202472,0.027175242,0.027378364,0.027367776,0.027680302,0.02791155,0.028102094,0.02815639,0.028284533,0.02804282,0.027533347,0.026835727,0.025930297,0.024985176,0.02379598,0.022553852,0.02154081,0.020564739,0.019704105,0.0189151,0.01814737,0.017526058,0.01674657,0.015963053,0.01508639,0.013970749,0.012794018,0.011610443,0.010477155,0.009247712,0.008338232,0.0074082436,0.0067826947,0.006281331,0.0059451307,0.0057300185,0.0055868495,0.0055432958,0.005519785,0.005640815,0.0058984477
PalmarPinch,0,12,0,0.75161725,0.74258643,0.7356142,0.72931445,0.7275336,0.7220283,0.71593946,0.7177483,0.7140852,0.71194017,0.71876615,0.71830076,0.71662104,0.71865404,0.7193457,0.72056144,0.72292835,0.7194386,0.71740025,0.7145197,0.71156394,0.70657444,0.6952974,0.685183,0.6753378,0.66317415,0.655951,0.6408346,0.63148093,0.61767113,0.6067839,0.5977669,0.584091,0.57282424,0.5645215,0.55256677,0.5450605,0.5349752,0.5222833,0.5158658,0.50629324,0.4964712,0.48401922,0.47527286,0.46082684,0.44267723,0.43070725,0.41281387,0.3939552,0.37158054,0.3505238,0.3270531,0.3030669,0.27683026,0.25044283,0.22417174,0.19789143,0.16989115,0.14222173,0.11274479,0.08936885,0.06302546,0.039445568,0.028866094,0.036820367,0.058974497,0.08241329,0.10757484,0.12822135,0.15310584,0.17495032,0.19582322,0.21753773,0.23885828,0.26013076,0.2801351,0.30085465,0.32304528,0.34286684,0.36535895,0.38941848,0.41183335,0.43672395,0.45871824,0.47981688,0.50171155,0.51983935,0.53860873,0.556686,0.5734653,0.5866626,0.59892446,0.60600317,0.6192478,0.62422156,0.63052887,0.6335828,0.63626957,0.64006686,0.646122,0.0037724741,0.003778956,0.0038881777,0.003900079,0.00403456,0.0039923564,0.004087773,0.0043785307,0.00450876,0.0046748216,0.0048697535,0.0051048053,0.0053487145,0.005637764,0.0059056273,0.0061695264,0.0065418053,0.0070285727,0.007422143,0.007855665,0.0080573745,0.008474268,0.008816552,0.0092105055,0.009557386,0.009803286,0.010051264,0.010361833,0.010583545,0.010662222,0.010957184,0.011170383,0.011405729,0.011644151,0.012073697,0.0124746105,0.012931062,0.013580982,0.014050265,0.014820234,0.015357502,0.016227158,0.017067885,0.017866215,0.018629242,0.019309282,0.020241935,0.021204043,0.022104297,0.02294983,0.02381926,0.02464313,0.025458498,0.026076276,0.026484283,0.026831182,0.026943222,0.026987154,0.02696075,0.02708255,0.027130235,0.027221434,0.027174812,0.02739303,0.027719513,0.027875058,0.027765956,0.027709138,0.027480587,0.026998293,0.02621299,0.025288193,0.024404513,0.023234785,0.022169273,0.021060662,0.020201158,0.019354448,0.018638453,0.01783424,0.017217731,0.01655806,0.015805386,0.01479835,0.013762254,0.012695389,0.011455935,0.010251198,0.0091968905,0.008266895,0.0073376657,0.0067783096,0.0062756427,0.005880826,0.005636486,0.005508092,0.005583443,0.0055912905,0.0056244996,0.0057235947
PalmarPinch,0,13,0,0.75204915,0.7417919,0.7362161,0.7282607,0.72581965,0.7218344,0.7198394,0.7178222,0.71442,0.71421427,0.7177829,0.71637154,0.7176981,0.7172339,0.71968323,0.7205493,0.7231068,0.7183949,0.7172695,0.7107514,0.70936877,0.70659924,0.6957106,0.68483263,0.6770462,0.6653433,0.6547949,0.6410501,0.6300058,0.6189361,0.60803115,0.5937942,0.5837049,0.5729573,0.5618951,0.55041724,0.5459528,0.53407747,0.5240497,0.5159343,0.5048019,0.49493456,0.48444197,0.47296575,0.45991895,0.44443005,0.4297207,0.41200808,0.39313802,0.37181652,0.3499363,0.32727614,0.30317172,0.27666682,0.25064886,0.2241115,0.1952863,0.17096972,0.14105861,0.1145219,0.086977445,0.06220719,0.040474564,0.027103186,0.03826811,0.059236597,0.08322403,0.105454825,0.12900935,0.15221985,0.17361775,0.19611764,0.21632412,0.23862186,0.25947902,0.27918944,0.30163944,0.32115546,0.344515,0.36613494,0.38942993,0.41057906,0.4351979,0.45804614,0.47801206,0.5018488,0.51966035,0.5390225,0.55725026,0.57399327,0.58715266,0.60184264,0.6081382,0.61854506,0.62661076,0.6298477,0.63286483,0.6356448,0.6402521,0.64727294,0.0037460704,0.0038018252,0.003916646,0.003911433,0.0039674193,0.0040738857,0.0041147484,0.004332194,0.004402493,0.0045722406,0.0048297453,0.0049844547,0.0053321323,0.0055350102,0.0059594824,0.006143431,0.006624791,0.0069076335,0.007353543,0.007717768,0.008139203,0.008577946,0.008935658,0.009204867,0.009544888,0.009841957,0.010094292,0.010259833,0.01062898,0.010714413,0.010997531,0.011193567,0.011467081,0.011733076,0.0121322535,0.012574921,0.013110409,0.013731581,0.01426891,0.014878153,0.015510849,0.01619118,0.017081713,0.017825326,0.018580627,0.019294238,0.020253222,0.021176357,0.022115486,0.023060322,0.023858128,0.024675684,0.02547169,0.026168639,0.02659856,0.027006421,0.027168548,0.027258554,0.027242688,0.027279967,0.027289832,0.027424831,0.027424067,0.027718412,0.027916836,0.028002508,0.027967785,0.028000599,0.027700212,0.027112236,0.026481142,0.02547087,0.024451697,0.023315547,0.02206259,0.020962765,0.020021565,0.01918528,0.018378522,0.017648466,0.017003875,0.016275618,0.015586177,0.014645862,0.013614552,0.012547137,0.011283985,0.010175095,0.009086018,0.008140958,0.007280473,0.006674874,0.0062097497,0.0058260444,0.0056839236,0.0055267736,0.005532818,0.0055137193,0.005609994,0.005690495
PalmarPinch,0,14,0,0.7508391,0.74187356,0.7348055,0.7269197,0.7266879,0.72200143,0.71412337,0.7149429,0.712836,0.7105125,0.7166767,0.7148561,0.7126815,0.7167919,0.7175707,0.719743,0.72003055,0.71615475,0.715697,0.7107204,0.71118474,0.7066042,0.69547623,0.68547356,0.67471445,0.6598603,0.6543066,0.6403383,0.62919056,0.61711746,0.6059652,0.5959327,0.5825322,0.57271796,0.55893433,0.5527072,0.5448778,0.5338733,0.52174276,0.5149574,0.504463,0.49405178,0.48281735,0.4726389,0.45865333,0.44414133,0.4271381,0.40867484,0.3943295,0.36967945,0.3488547,0.32710528,0.3009366,0.27585697,0.2494565,0.22293615,0.19599307,0.16988912,0.1431644,0.11392976,0.08893392,0.06441941,0.043345705,0.030991212,0.03993809,0.060943954,0.08309792,0.10657932,0.1303671,0.15293385,0.1743962,0.19568086,0.21618508,0.23869234,0.25799376,0.27992862,0.3001317,0.3217065,0.3430299,0.36515468,0.3846078,0.4113888,0.43463418,0.4559774,0.47811446,0.49769822,0.5172251,0.5381523,0.55610716,0.57330287,0.5857646,0.59912056,0.6084953,0.6190444,0.6234139,0.6293677,0.63363373,0.63505876,0.64068186,0.6451522,0.003798863,0.0038523357,0.003908074,0.0038996488,0.004020823,0.0040778923,0.0041588848,0.00430865,0.004456487,0.0045810253,0.004776457,0.0049678856,0.005193006,0.0055845766,0.00585768,0.0060994714,0.0064073233,0.0068061193,0.0073754136,0.007687019,0.008117196,0.008537405,0.008905268,0.009239386,0.0096557345,0.009833022,0.010202998,0.010386113,0.010688764,0.010804193,0.011084129,0.011274602,0.011516922,0.011905802,0.012196479,0.012690734,0.013109404,0.013749282,0.014240018,0.014943893,0.015555997,0.016262509,0.01721107,0.017991625,0.018774182,0.019475993,0.020347085,0.021287471,0.02220117,0.023116224,0.024001066,0.024772145,0.025510183,0.026260149,0.02670756,0.027039718,0.02718029,0.027284315,0.027261114,0.02721392,0.027203515,0.027401881,0.027438367,0.02758214,0.027860956,0.028039197,0.027909536,0.028000955,0.027634677,0.027107218,0.026410397,0.025452409,0.024521956,0.023293158,0.022111554,0.020978099,0.020053314,0.019206343,0.018395144,0.017649896,0.016906204,0.016255537,0.015534591,0.014491036,0.013566599,0.012424949,0.011313369,0.010118852,0.009064853,0.008167034,0.0072852876,0.006696692,0.006240491,0.005865503,0.005667392,0.005591938,0.0055877706,0.0056032147,0.0056894436,0.0058512148
PalmarPinch,0,15,0,0.7499843,0.7409986,0.7350451,0.7272831,0.7274234,0.7212622,0.7166941,0.71656233,0.7120996,0.71242005,0.7160281,0.7150347,0.7141371,0.71740746,0.7156058,0.7191491,0.7215479,0.7162269,0.71568686,0.7096142,0.70662093,0.7018341,0.69281036,0.68215495,0.670137,0.66063964,0.64995307,0.63539547,0.6261166,0.6132106,0.60265255,0.5891154,0.5785862,0.56814486,0.5583974,0.5497454,0.5377579,0.5282951,0.52034366,0.50988865,0.49986088,0.48985898,0.4786246,0.46719244,0.45416537,0.43897828,0.42550978,0.40856835,0.38777328,0.36909086,0.34708115,0.3250214,0.300641,0.2768461,0.2508533,0.22558424,0.19890298,0.17301281,0.14480127,0.11974401,0.093917966,0.0698759,0.04694357,0.033531338,0.038448807,0.058301326,0.08104604,0.10401999,0.12852848,0.15131308,0.17354187,0.19607913,0.21825115,0.2409976,0.26056927,0.28231648,0.30264604,0.3237521,0.34632394,0.36864385,0.3939611,0.41208872,0.43687856,0.45804176,0.47855332,0.49816543,0.51744014,0.5382314,0.55461526,0.5724828,0.5854046,0.59896296,0.6063669,0.61695796,0.6237183,0.6293359,0.63204175,0.6354722,0.63988924,0.6455914,0.0038442882,0.0038611568,0.003922437,0.004039759,0.0041306303,0.0041988376,0.004287641,0.0045142528,0.0046782526,0.0048121437,0.004998466,0.005241504,0.0053980467,0.0057389154,0.0059324736,0.006276315,0.006698274,0.007106057,0.007448127,0.007761284,0.008308643,0.008771814,0.009027789,0.009407268,0.009799793,0.009925114,0.010170308,0.010430321,0.0106986975,0.0107605355,0.011021873,0.011206173,0.0114217615,0.0118103605,0.012151016,0.012629202,0.013105627,0.013737136,0.014310092,0.01500406,0.015594606,0.016336357,0.017131122,0.01795562,0.018672697,0.019377757,0.020238532,0.021154935,0.022047466,0.022924434,0.023738941,0.024532586,0.025250394,0.025882749,0.026305825,0.026565706,0.026684403,0.026726274,0.02664441,0.026700174,0.026629316,0.026753493,0.026869677,0.026998403,0.027230177,0.027502395,0.027403891,0.02740076,0.02706984,0.02656105,0.025889305,0.024985846,0.023983551,0.022761334,0.021671284,0.020634929,0.01970125,0.01887386,0.018074833,0.017337047,0.01670249,0.015911814,0.015161437,0.014378216,0.0131934965,0.0121433195,0.0110459,0.009852412,0.00891908,0.0080501465,0.0072871097,0.0067076953,0.0062479074,0.005953023,0.0058012367,0.005796969,0.0058044363,0.0059247273,0.0059634005,0.006115887
PalmarPinch,0,16,0,0.7503609,0.74063456,0.73438764,0.7270416,0.7261395,0.7208597,0.7171244,0.71322423,0.7146075,0.71170515,0.71700805,0.7146361,0.7149143,0.71614754,0.71671623,0.72023094,0.72135234,0.7177889,0.71916306,0.7099508,0.70987594,0.7039087,0.6928395,0.6828193,0.67315704,0.6608092,0.652168,0.63822067,0.62619704,0.6146361,0.6054323,0.5939737,0.5808786,0.56988657,0.5602362,0.5487794,0.54295355,0.5310782,0.52042246,0.50970215,0.5017048,0.49114525,0.479345,0.4703384,0.4555044,0.4391711,0.42800042,0.40794155,0.39007342,0.36916283,0.3483175,0.32636294,0.3013151,0.2765216,0.25109503,0.22561711,0.1985772,0.17287697,0.14616503,0.118430115,0.09207281,0.06736318,0.04579167,0.031343285,0.039721094,0.058315013,0.08206306,0.10520392,0.12752034,0.15240295,0.17532577,0.19592442,0.21885765,0.24032024,0.260829,0.28209525,0.30239594,0.32341778,0.34495625,0.36660725,0.3900097,0.41130707,0.43605092,0.4578522,0.47906265,0.49876583,0.5172247,0.538696,0.55546266,0.57168436,0.5852988,0.5972631,0.6060213,0.61735386,0.62335795,0.6294499,0.63274556,0.6388337,0.63949317,0.6448649,0.0036801903,0.0037131398,0.0038092413,0.0038730965,0.0039490275,0.0040215785,0.0041822046,0.0043920674,0.0045780144,0.004753693,0.0049681556,0.005178456,0.0054037366,0.005679146,0.005933611,0.006273118,0.006659352,0.0070306747,0.007524085,0.007748545,0.008227941,0.008600502,0.008941794,0.009369267,0.009721109,0.00996988,0.010170517,0.010365446,0.010689797,0.010829909,0.011134102,0.011350317,0.01158253,0.01187647,0.012227407,0.0126654,0.01320369,0.013747483,0.014267138,0.014935325,0.01552889,0.016303929,0.017037775,0.017955855,0.018709661,0.019404141,0.020323208,0.021195523,0.022068445,0.023046346,0.023777712,0.024585173,0.025310189,0.025957132,0.02625053,0.026589718,0.02668265,0.026810978,0.026710136,0.026867488,0.026907256,0.027074596,0.027030738,0.027328644,0.027547669,0.027733691,0.027713683,0.027646692,0.02734471,0.026873985,0.026173435,0.025184179,0.024273073,0.023076843,0.021902824,0.02082758,0.019850254,0.019040316,0.01817968,0.017443752,0.016803414,0.01613191,0.015432954,0.0145127205,0.0135041075,0.012507172,0.011284848,0.0101995375,0.009144879,0.008166624,0.0073483963,0.006789662,0.006251226,0.0059529482,0.00573749,0.005698382,0.0057006404,0.005756511,0.005789534,0.0058794743
PalmarPinch,0,17,0,0.751959,0.7408931,0.734851,0.72718936,0.72727203,0.7218524,0.7161087,0.7145013,0.71391827,0.7113101,0.71667284,0.71661997,0.7144071,0.7176505,0.71579653,0.71868116,0.72064036,0.7151263,0.718619,0.7098933,0.7100819,0.69605523,0.69344497,0.68465596,0.6746473,0.6618125,0.65391994,0.6401726,0.62779254,0.6171758,0.60385334,0.5919236,0.58172387,0.56994367,0.5598373,0.5506534,0.541949,0.53011876,0.52120763,0.51218057,0.5037278,0.4932094,0.4821796,0.4708292,0.45626742,0.44194493,0.42561948,0.40902632,0.38924,0.3708283,0.34817597,0.3248689,0.30056027,0.2755938,0.2498583,0.22488055,0.19673355,0.17163922,0.14322819,0.11566135,0.092094176,0.065139376,0.04607067,0.031564835,0.03947922,0.05859794,0.082527295,0.10547131,0.1282932,0.15238567,0.17428848,0.19515409,0.21828581,0.23913462,0.26079234,0.28130713,0.30215073,0.3227745,0.3456828,0.36888802,0.3909814,0.41252258,0.43625188,0.45711467,0.478104,0.49723488,0.51722986,0.5380487,0.55410516,0.5721393,0.58507013,0.600404,0.60564,0.61778545,0.6245637,0.6276233,0.6340027,0.63778603,0.6400704,0.6458976,0.003822126,0.0038738702,0.0038687002,0.0038704234,0.0040413435,0.004088418,0.0041799042,0.004340329,0.004508271,0.0046130675,0.0048343143,0.005087725,0.0053208587,0.00562426,0.005980098,0.0062600635,0.0066171153,0.007031582,0.0074592913,0.0077998745,0.008234284,0.008482111,0.009082262,0.009440074,0.00972526,0.010047348,0.010278986,0.010514314,0.010783221,0.010887748,0.011026693,0.011363565,0.011620182,0.011856673,0.012201039,0.012724912,0.013182065,0.013746824,0.014299635,0.014972451,0.015589155,0.016399246,0.017180149,0.017938139,0.018657595,0.019360641,0.020249626,0.021285746,0.022057932,0.023074076,0.023907272,0.024665248,0.025403263,0.026048107,0.026476435,0.026824823,0.02680803,0.02698365,0.026822422,0.02697402,0.02700317,0.027048413,0.027079485,0.027218623,0.02749222,0.02754205,0.027409965,0.02738045,0.027077299,0.026482563,0.025697494,0.02469471,0.023789689,0.02265494,0.0215238,0.020540155,0.01955884,0.018762715,0.017998515,0.017359167,0.016622245,0.015980845,0.015226281,0.014489729,0.013353257,0.0123845395,0.011171858,0.010121916,0.0089993365,0.008053098,0.007342088,0.006785736,0.006257663,0.00594528,0.005792895,0.0057133855,0.005641736,0.005745137,0.0058274213,0.0059452043
PalmarPinch,0,18,0,0.7501154,0.74019414,0.73560786,0.7276144,0.72519267,0.7203986,0.71853584,0.71454793,0.7146769,0.7115973,0.7147006,0.7149273,0.71485317,0.71645087,0.7165258,0.7214907,0.72205645,0.71580446,0.7164391,0.7115868,0.7095261,0.7066581,0.6926796,0.6852037,0.67492205,0.66057,0.6543867,0.6382308,0.628418,0.6163189,0.60689235,0.5934187,0.5831344,0.5695561,0.5596143,0.5491847,0.5453788,0.5296073,0.5214615,0.51378584,0.50338686,0.49157724,0.4802324,0.4708284,0.4561861,0.4428026,0.42697585,0.41047978,0.3921192,0.37133756,0.34905738,0.32756564,0.30175862,0.27709234,0.24999584,0.22508232,0.19849817,0.17207478,0.14450876,0.1157406,0.09042591,0.065561056,0.042626373,0.030166883,0.039046153,0.059037488,0.08279605,0.106484346,0.13071167,0.15247664,0.17613812,0.19746177,0.2199839,0.24049132,0.2607311,0.2823622,0.3026414,0.32375532,0.34470356,0.36776444,0.39004797,0.41107967,0.4356535,0.45609647,0.47765115,0.49897355,0.5182765,0.5380833,0.5570092,0.5731657,0.5848344,0.5978304,0.60679334,0.61827374,0.6251748,0.6288173,0.6319505,0.63618577,0.64150846,0.6457666,0.0035946122,0.003684493,0.0037821473,0.0037744055,0.0037803638,0.0039804284,0.003994921,0.004174505,0.0044062645,0.0045252345,0.004747016,0.005032959,0.0053057442,0.005647861,0.005942176,0.0063542915,0.0067488733,0.0070588915,0.007448543,0.007924664,0.008374145,0.008848338,0.009244076,0.009658758,0.009977832,0.010254966,0.010472239,0.01068859,0.010903675,0.011052002,0.011332227,0.011538341,0.011808849,0.012074769,0.012488321,0.012843736,0.0133049395,0.013877631,0.014533901,0.015186705,0.015801976,0.016455479,0.017296286,0.018074164,0.018873397,0.01959515,0.020491324,0.021434966,0.022390077,0.023398338,0.02419679,0.025009967,0.025749283,0.02654428,0.026923072,0.027255068,0.027377134,0.027363997,0.027291304,0.027475208,0.027465455,0.0275875,0.027583119,0.027791321,0.027965812,0.028148262,0.028043391,0.027918465,0.02762658,0.02704251,0.02632851,0.025244663,0.024345063,0.02306308,0.021862006,0.020820001,0.019860992,0.019061867,0.018211722,0.017473944,0.016855897,0.016135179,0.015500962,0.014563398,0.01351843,0.012489325,0.011252351,0.010200816,0.00914062,0.0081543885,0.0072469045,0.00668354,0.006224514,0.0058861305,0.0057165422,0.005681741,0.005654141,0.005717232,0.0058053555,0.005989436
PalmarPinch,0,19,0,0.7500601,0.7398571,0.73452425,0.72637475,0.7250781,0.7208422,0.71807873,0.7150279,0.71369225,0.7115701,0.7153496,0.71577394,0.71456283,0.71692795,0.7173182,0.7199705,0.7213913,0.71712023,0.71869564,0.7117171,0.7102019,0.7055449,0.6921007,0.68494433,0.6735046,0.66173834,0.65276307,0.6393598,0.62797683,0.6149981,0.60605973,0.59528816,0.58126545,0.5695527,0.5598203,0.54964435,0.5411889,0.5317064,0.5188224,0.5122322,0.5026029,0.49283066,0.47929126,0.46817088,0.4567587,0.43976396,0.42641023,0.40699747,0.39010462,0.36804166,0.3480983,0.32611147,0.30100378,0.27584958,0.25037712,0.2248455,0.19853657,0.17100826,0.14478481,0.11605741,0.09201284,0.066868305,0.044562083,0.031596117,0.039149746,0.058580272,0.08212411,0.10544253,0.1276462,0.1513116,0.17438427,0.19582888,0.21823092,0.23988536,0.2598975,0.28082207,0.30136082,0.3234405,0.34480697,0.36707357,0.39064026,0.4099748,0.43627343,0.45693395,0.47801012,0.4974247,0.51741534,0.53804415,0.5554297,0.57198405,0.58476746,0.59876144,0.60574293,0.61828333,0.62424344,0.6299826,0.63207203,0.63585526,0.6408862,0.64687085,0.0037044948,0.0037955912,0.0038782351,0.0038670166,0.0038999864,0.003969646,0.0041478714,0.0042858324,0.0044027343,0.0046681846,0.0047783037,0.0050863842,0.005324079,0.005644332,0.0059649805,0.0062452573,0.0067419186,0.0072119026,0.007632439,0.007949244,0.00828241,0.008753054,0.009061979,0.00945031,0.009838375,0.010138073,0.010393603,0.010598391,0.010861916,0.011054063,0.011361048,0.011467528,0.011748708,0.012000658,0.012365477,0.01285658,0.0132637145,0.013926509,0.014362476,0.015052983,0.015676303,0.016411148,0.01712324,0.017926516,0.018834263,0.019547913,0.020447914,0.021393437,0.022284886,0.023245307,0.024034152,0.024854116,0.025534566,0.026229743,0.026679609,0.026921347,0.027145123,0.027129976,0.027120357,0.0272604,0.027349053,0.02737199,0.027457742,0.02774244,0.02790494,0.028094709,0.027970653,0.027936017,0.027710043,0.027156666,0.0263584,0.025359156,0.024410626,0.023193823,0.021922348,0.02093933,0.019997055,0.019189527,0.01837741,0.017511832,0.016873507,0.016105566,0.015393805,0.014496126,0.013410336,0.012291654,0.0111731505,0.010048661,0.0090187555,0.008076111,0.0072615934,0.006694177,0.0062583988,0.0059245797,0.0057790596,0.0057253647,0.0057255165,0.005787078,0.0059264447,0.006004457
